SessionID,TreatmentNumber,Table,Period,Subject,ClientNumber,LastClientNumber,Group,Profit,TotalProfit,Participate,LeaveStage,EVAlgorithm,PrefAlgorithm,AlgorithmChoice,ProlificID,Captcha5,Consent,BotCheck2,BotCheck1,BotCheck1x,BotCheck1y,Delegate,Option,StartTimeOfExperiment,TimeOKWelcomeOK,TimeOKCaptcha1OK,TimeOKOutOK,TimeContinueOverview1OK,TimeConfirmOverview2OK,TimeOKOut2OK,BotCheck1attempt,BotWarning,TimeOKBotCheck2OK,TimeOKOut3OK,TimeContinueInstructionsPart1aOK,TimeContinueInstructionsPart1bOK,TimeContinueInstructionsPart1cOK,CompQ205,CompQ10,CompQ3,auxPage,TimeNextComprehensionQsOK,TimeBackComprehensionQsOK,TimeContinueComprehensionQsOK,Part1CQsPassedOnAttempt,CompQ3a,CompQ205a,CompQ10a,TimeOKComprehensionQsReplayOK,TimeNextComprehensionQsReplayOK,TimeBackComprehensionQsReplayOK,Screen,Warning,i,OptionsetID,OrderNumber,Up,Confident,TimeOKPart1OK,TimeNextPart1OK,ConfidentPart1,SatisfiedPart1,TimeOKInstructionsPart2aOK,TimeContinueInstructionsPart2bOK,TimeContinueInstructionsPart2cOK,TimeContinueInstructionsPart2dOK,CompQ1,CompQ2,CompQ1b,CompQ0,TimeNextComprehensionQsP2OK,TimeBackComprehensionQsP2OK,TimeContinueComprehensionQsP2OK,Part2CQsPassedOnAttempt,CompQ1a,CompQ2a,CompQ1ba,CompQ0a,TimeNextComprehensionQsP2ReplayOK,TimeBackComprehensionQsP2ReplayOK,TimeContinueComprehensionQsP2ReplayOK,TimeContinueIntroPart2OK,NthDecision,TimedOutDelegationChoice,TimedOutOptionChoice,SatisfactionRating,l,aux_switch1,DelegateA[1],DelegateA[2],DelegateA[3],DelegateA[4],DelegateA[5],DelegateA[6],DelegateA[7],DelegateA[8],TimedOutOptionChoiceA[1],TimedOutOptionChoiceA[2],TimedOutOptionChoiceA[3],TimedOutOptionChoiceA[4],TimedOutOptionChoiceA[5],TimedOutOptionChoiceA[6],TimedOutOptionChoiceA[7],TimedOutOptionChoiceA[8],OptionsetIDA[1],OptionsetIDA[2],OptionsetIDA[3],OptionsetIDA[4],OptionsetIDA[5],OptionsetIDA[6],OptionsetIDA[7],OptionsetIDA[8],OptionA[1],OptionA[2],OptionA[3],OptionA[4],OptionA[5],OptionA[6],OptionA[7],OptionA[8],TimedOutOptionChocie,auxSwitch,TimeContinuePart2OK,TimeOKPart2OK,DelegateHyp10,TimeNextHypothetic10OK,ProbOfBadComputerChoices,ProbOfAbsurdComputerChoices,ComputerRiskTaking,TimeNextReasonsForHypDelegationChoiceOK,DontTrust,BetterJob,HowExactly,MoreInfo,Responsibility4Choice,Responsibility4Outcome,DislikeRelyingOn,Reactance2Analysis,PerformanceCuriosity,Tedious,Other,OtherText,TimeNextReasonsForHypDelegationChoice2OK,RiskTaking,FinMarketExperience,FinanciallyResponsible,AIXperience,TimeNextQaire1OK,Female,Age,Education,HHIncome,TimeNextQaire2OK,Reliable,AIUsageInStudy,TimeNextQaire3OK,AIWasUsed4,TimeNextQaire3aOK,Manx,TimeNextQaire4FALSEOK,RandomPeriod,RelevantPayoff,Feedback,TimeProceedTHANKYOUOK,TotalSecondsInExperiment
260206_1528,237,subjects,1,1,118,0,1,0,0,1,1,1,0,0,5e31a3142c324c17ab9061d5,7,-1,-1,-1,-1,-1,-1,-1,0,99999,99999,47,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,1,0,0,0,0,-99,-99,-99,0,0,0,1,-99,9,3,0,0,0,0,0,-99,-99,0,0,0,0,-99,-99,-99,-99,0,0,0,0,-99,-99,-99,-99,0,0,0,0,1,1,1,-99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,-99,-99,0,,0,,0,2,-99,,0,0
260206_1528,239,subjects,1,1,119,0,1,0,0,1,0,0,1,0,6640e53eec06606709f75853,5,1,2,-1,52.6327547463038,0.00645508804941564,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,6,99999,99999,-99,7,99999,99999,99999,99999,1,2,8,0,99999,0,99999,0,1,0,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8,2,7,5,4,1,6,3,4,7,5,8,4,6,5,2,1,-99,99999,99999,1,99999,5,5,4,99999,0,1,0,0,0,0,0,0,1,0,0,,99999,4,0,9,7,99999,1,55,1,45,99999,7,0,99999,,0,,0,1,390,"No, thank you",99999,0
260206_1528,241,subjects,1,1,120,0,1,0,0,1,0,1,0,0,56abcb46f209e0000adab961,5,1,2,-1,51.2870903454384,-0.00290697674418605,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,1,10,99999,99999,-99,9,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,4,7,5,3,1,2,8,6,8,4,8,2,3,5,4,5,1,0,99999,99999,1,99999,0,0,0,99999,1,1,0,0,1,1,0,0,0,1,0,,99999,1,0,10,1,99999,1,65,4,15,99999,7,0,99999,,0,,0,1,800,,99999,0
260206_1528,245,subjects,1,1,122,0,1,0,0,1,0,0,1,0,58bef6fd31de840001e84ba0,5,1,2,-1,54.0553337971684,0.0183045492006865,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,0,9,99999,99999,-99,9,99999,99999,99999,99999,1,1,1,0,99999,0,99999,0,1,0,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,8,5,2,4,6,3,1,7,4,5,7,4,5,7,6,4,1,-99,99999,99999,1,99999,0,0,0,99999,0,1,0,0,1,0,0,0,1,1,0,,99999,1,2,10,10,99999,0,41,3,25,99999,7,0,99999,,0,,0,7,225,,99999,0
260206_1528,247,subjects,1,1,123,0,1,0,0,1,0,0,1,0,63d53d53a7a7b0379ba289cf,5,1,2,-1,50.5662128712871,0,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,0,8,99999,99999,-99,9,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,7,2,3,1,4,6,5,4,6,7,2,6,8,5,5,1,-99,99999,99999,1,99999,2,1,10,99999,0,1,0,0,0,0,0,0,0,0,1,it was very similar to my choices ,99999,8,5,8,8,99999,0,47,3,35,99999,7,0,99999,,0,,0,3,255,all good nice study ,99999,0
260206_1528,251,subjects,1,1,125,0,1,0,0,1,0,0,1,0,65df5233d304ddf8f514c0f4,5,1,2,-1,55.6716417910448,0.00775193798449614,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,0,6,99999,99999,-99,5,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,8,7,3,2,4,6,5,1,8,4,7,7,8,5,8,3,1,0,99999,99999,1,99999,5,4,6,99999,0,0,0,0,0,0,0,0,0,1,0,,99999,6,1,5,7,99999,0,42,1,65,99999,7,0,99999,,0,,0,3,230,,99999,0
260206_1528,253,subjects,1,1,126,0,1,0,0,1,0,0,1,0,60ee998ece5d505f67377c0b,5,1,2,-1,50.5597014925373,0.00954786137719854,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,1,2,99999,0,99999,-99,2,205,10,99999,99999,0,0,-99,9,0,1,1,4,99999,99999,-99,7,99999,99999,99999,99999,1,1,8,0,99999,0,99999,2,1,2,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,6,1,7,4,8,3,5,2,5,5,4,8,4,2,8,7,1,-99,99999,99999,0,99999,7,3,8,99999,0,1,0,0,0,0,0,0,0,0,0,,99999,2,3,9,6,99999,0,40,5,55,99999,7,0,99999,,0,,0,2,225,,99999,0
260206_1528,255,subjects,1,1,127,0,1,0,0,1,0,1,0,0,665ba5fad0a8c603ab8b5242,5,1,2,-1,52.5396825396826,-0.0736196319018405,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,1,1,99999,0,99999,2,3,205,10,99999,99999,0,0,-99,9,0,1,0,10,99999,99999,-99,10,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,4,8,1,2,5,6,3,7,8,4,3,7,5,5,2,4,1,-99,99999,99999,1,99999,10,0,10,99999,1,0,0,0,0,0,0,0,0,0,0,,99999,0,4,10,10,99999,1,28,4,55,99999,7,0,99999,,0,,0,5,0,,99999,0
260206_1528,257,subjects,1,1,128,0,1,0,0,1,0,1,0,0,559bbbdafdf99b7ce19d5b3d,5,1,2,-1,52.3416802572356,0.0381939227764423,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,1,5,99999,99999,-99,7,99999,99999,99999,99999,1,1,1,0,99999,0,99999,2,1,2,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,5,4,1,8,3,7,6,2,8,8,3,4,2,3,5,5,1,-99,99999,99999,1,99999,2,1,7,99999,0,1,0,0,0,0,0,0,1,0,0,,99999,9,7,10,8,99999,0,41,3,35,99999,7,0,99999,,0,,0,5,0,I really enjoyed the task. Thanks.,99999,0
260206_1528,259,subjects,1,1,129,0,1,0,0,1,0,0,1,0,5a1dda5480acd8000104a12b,5,1,2,-1,51.1480960330448,-0.0190053046504153,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,0,2,99999,99999,-99,8,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8,6,4,3,2,7,1,5,6,1,3,7,5,4,6,8,1,-99,99999,99999,1,99999,0,0,7,99999,0,0,0,0,0,0,0,0,0,0,1,I didn't have enough time too analyse the numbers,99999,0,0,3,7,99999,1,32,1,35,99999,6,0,99999,,0,,0,7,225,,99999,0
260206_1528,261,subjects,1,1,130,0,1,0,0,1,0,0,1,0,66fd4b51cb041accd82a7740,5,1,2,-1,50.3157894736842,-0.014367816091954,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,0,9,99999,99999,-99,10,99999,99999,99999,99999,1,2,8,0,99999,0,99999,0,1,1,8,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,3,4,1,5,2,6,8,4,7,4,6,8,7,5,4,1,-99,99999,99999,0,99999,5,2,9,99999,0,1,0,1,1,0,0,0,0,0,0,,99999,5,7,8,2,99999,0,66,3,35,99999,7,0,99999,,0,,0,2,0,Fun,99999,0
260206_1528,263,subjects,1,1,131,0,1,0,0,1,0,0,1,0,6266aba991affe86ae58ce07,5,1,2,-1,50.948275862069,-0.0128205128205128,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,1,7,99999,99999,-99,8,99999,99999,99999,99999,0,2,8,0,99999,0,99999,0,0,1,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,4,2,7,1,6,5,3,8,4,7,4,4,6,8,6,4,1,-99,99999,99999,1,99999,6,4,8,99999,1,1,0,0,1,0,1,0,1,0,0,,99999,7,1,5,1,99999,0,59,1,25,99999,7,0,99999,,0,,0,8,0,Very enjoyable,99999,0
260206_1528,267,subjects,1,1,133,0,1,0,0,1,0,1,0,0,678ce1ebd56c85701ebce209,5,1,2,-1,49.7894736842105,-0.00287356321839083,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,99999,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,1,9,99999,99999,-99,9,99999,99999,99999,99999,1,1,8,0,99999,0,99999,0,0,2,8,0,99999,0,99999,99999,9,1,0,-99,18,-99,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8,2,1,3,6,4,5,7,2,5,4,7,5,8,8,6,1,-99,99999,99999,0,99999,7,2,1,99999,1,1,0,0,1,0,1,0,1,0,0,,99999,3,4,3,8,99999,0,49,4,45,99999,7,0,99999,,0,,0,5,265,none but I really enjoyed it thanks,99999,0
260206_1528,269,subjects,1,1,134,0,1,0,0,1,0,0,1,0,6137e32367aae15b0156bd7e,5,1,2,-1,51.0649667872061,-0.0514054498752626,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,0,7,99999,99999,-99,9,99999,99999,99999,99999,0,2,8,0,99999,0,99999,0,0,2,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,1,4,6,3,7,8,2,4,2,4,6,1,4,4,1,-99,99999,99999,1,99999,6,1,8,99999,0,0,0,0,0,1,0,0,1,0,0,,99999,6,2,10,7,99999,0,36,4,55,99999,7,0,99999,,0,,0,5,265,none,99999,0
260206_1528,271,subjects,1,1,135,0,1,0,0,1,0,0,1,0,61504a407a08a977b6ccf929,5,1,2,-1,53.0494505494506,0.00375893958529139,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,0,2,99999,99999,-99,8,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,4,6,7,2,5,1,6,3,8,1,7,5,4,1,-99,99999,99999,0,99999,8,2,5,99999,0,0,0,0,0,0,0,0,1,0,1,I am having fun with this and enjoy the risk,99999,8,0,1,0,99999,0.5,27,5,5,99999,7,0,99999,,0,,0,8,0,,99999,0
260206_1528,275,subjects,1,1,137,0,1,0,0,1,0,0,1,0,58c1c33427e23a0001b4ea0b,5,1,2,-1,52.4430963505698,-0.00289850649626361,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,0,8,99999,99999,-99,8,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,7,3,6,5,8,4,2,6,4,2,1,5,4,4,7,1,-99,99999,99999,1,99999,4,2,6,99999,0,1,0,0,0,0,0,0,0,0,0,,99999,1,0,0,6,99999,1,56,1,35,99999,7,0,99999,,0,,0,3,0,enjoyable study,99999,0
260206_1528,277,subjects,1,1,138,0,1,0,0,1,0,0,1,0,642aff87ea9fb23585fc5ee3,5,1,2,-1,50.6459251101322,-0.00549450549450548,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,1,5,99999,99999,-99,7,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,1,-99,18,-99,0,0,1,1,0,-1,1,0,1,0,0,0,0,0,0,1,5,2,3,7,6,1,8,4,8,3,2,4,5,6,4,2,1,-99,99999,99999,0,99999,6,0,3,99999,0,1,1,1,1,0,0,0,1,0,0,,99999,2,5,7,9,99999,1,38,4,65,99999,7,0,99999,,0,,0,1,205,,99999,0
260206_1528,279,subjects,1,1,139,0,1,0,0,1,0,1,0,0,6100906e671b8294f9ea93d8,5,1,2,-1,50.8519361295753,0.0136365023526278,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,1,2,99999,0,99999,2,3,205,10,99999,99999,0,0,-99,9,0,2,0,10,99999,99999,-99,10,99999,99999,99999,99999,1,1,1,0,99999,0,99999,0,0,1,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,5,8,2,6,4,7,1,3,5,2,4,2,4,6,3,2,1,-99,99999,99999,1,99999,7,3,6,99999,0,0,0,0,0,0,0,0,0,0,1,Thought the computer would be fun.,99999,8,6,5,9,99999,1,31,5,35,99999,7,0,99999,,0,,0,1,235,None thank you,99999,0
260206_1528,281,subjects,1,1,140,0,1,0,0,1,0,1,0,0,6665e9f9b49082f6458c687d,7,-1,-1,-1,-1,-1,-1,-1,0,99999,99999,50,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,1,0,0,0,0,-99,-99,-99,0,0,0,1,-99,9,1,0,0,0,0,0,-99,-99,0,0,0,0,-99,-99,-99,-99,0,0,0,0,-99,-99,-99,-99,0,0,0,0,1,1,1,-99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,-99,-99,0,,0,,0,7,-99,,0,0
260206_1528,281,subjects,1,1,140,0,1,0,0,1,1,1,0,0,6665e9f9b49082f6458c687d,7,-1,-1,-1,-1,-1,-1,-1,0,99999,99999,50,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,1,0,0,0,0,-99,-99,-99,0,0,0,1,-99,9,1,0,0,0,0,0,-99,-99,0,0,0,0,-99,-99,-99,-99,0,0,0,0,-99,-99,-99,-99,0,0,0,0,1,1,1,-99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,-99,-99,0,,0,,0,2,-99,,0,0
260206_1528,283,subjects,1,1,141,0,1,0,0,1,0,0,1,0,5c0430c71a20110001e9b05a,5,1,2,-1,51.7993551587302,-0.0123291015625,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,7,99999,99999,-99,9,99999,99999,99999,99999,1,2,8,0,99999,0,99999,2,1,2,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6,4,7,8,1,2,5,3,5,8,4,6,6,2,8,5,1,-99,99999,99999,1,99999,4,0,9,99999,1,1,1,0,1,0,0,1,0,1,0,none,99999,7,5,8,9,99999,1,43,2,95,99999,7,0,99999,,0,,0,6,0,,99999,0
260206_1528,285,subjects,1,1,142,0,1,0,0,1,0,1,0,0,676055469b245b53e81358d0,5,1,2,-1,54.3157894736842,0.00252525252525249,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,0,7,99999,99999,-99,8,99999,99999,99999,99999,1,0,1,0,99999,0,99999,2,1,2,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,7,8,5,1,4,3,6,2,4,4,8,3,8,2,5,5,1,0,99999,99999,1,99999,3,1,7,99999,0,1,0,0,0,0,1,0,1,1,0,,99999,7,8,6,9,99999,0,21,2,65,99999,7,0,99999,,0,,0,4,525,no,99999,0
260206_1528,287,subjects,1,1,143,0,1,0,0,1,0,0,1,0,63174af7d57182f9bf90c094,5,1,2,-1,56.8472511375343,0.00228998315243323,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,5,99999,99999,-99,7,99999,99999,99999,99999,1,2,8,0,99999,0,99999,2,1,2,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,8,2,4,7,3,5,4,8,5,1,8,5,8,8,1,-99,99999,99999,0,99999,2,1,6,99999,1,0,0,0,1,0,0,0,0,0,0,,99999,8,8,9,8,99999,0,45,4,75,99999,7,0,99999,,0,,0,5,0,,99999,0
260206_1528,289,subjects,1,1,144,0,1,0,0,1,0,1,0,0,5f04a092b712400db27ef0f3,5,1,2,-1,53.6745742843041,0.0216200086805556,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,0,6,99999,99999,-99,8,99999,99999,99999,99999,1,2,8,0,99999,0,99999,2,1,2,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,5,7,3,4,8,1,6,7,8,5,2,7,4,1,5,1,-99,99999,99999,0,99999,3,3,4,99999,0,1,0,1,1,0,0,0,0,0,0,,99999,6,5,3,7,99999,1,27,4,25,99999,7,0,99999,,0,,0,4,625,,99999,0
260206_1528,291,subjects,1,1,145,0,1,0,0,1,0,0,1,0,67448035804444614abdcc6c,5,1,2,-1,48.8421052631579,0.0165745856353591,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,0,9,99999,99999,-99,8,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,4,7,2,8,3,5,4,5,4,4,7,4,4,5,1,-99,99999,99999,1,99999,3,3,8,99999,0,1,0,0,0,0,0,0,0,0,0,,99999,8,9,9,10,99999,0,31,4,35,99999,7,0,99999,,0,,0,1,225,,99999,0
260206_1528,293,subjects,1,1,146,0,1,0,0,1,0,0,1,0,607ca741fd54ce0bd3846328,5,1,2,-1,51.2631578947368,0.00287356321839083,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,0,4,99999,99999,-99,7,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,0,1,-1,0,0,1,1,0,0,0,0,0,0,0,0,4,6,2,7,1,3,8,5,8,8,7,4,7,4,4,8,1,-99,99999,99999,1,99999,3,0,6,99999,0,1,0,0,0,0,0,0,0,0,0,,99999,4,3,10,10,99999,1,33,4,45,99999,7,0,99999,,0,,0,7,390,N/A,99999,0
260206_1528,295,subjects,1,1,147,0,1,0,0,1,0,1,0,0,5c97abbfae71890001f15e08,5,1,2,-1,51.2560471754808,-0.00381725981035308,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,8,99999,99999,-99,9,99999,99999,99999,99999,1,2,8,0,99999,0,99999,0,0,0,-99,-99,99999,0,99999,99999,9,1,0,-99,18,-99,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,4,2,5,3,6,8,7,3,3,5,8,1,5,4,5,1,-99,99999,99999,1,99999,4,1,5,99999,0,0,0,0,1,0,0,0,0,0,0,,99999,8,5,9,6,99999,1,44,4,75,99999,7,0,99999,,0,,0,2,0,,99999,0
260206_1528,297,subjects,1,1,148,0,1,0,0,1,0,0,1,0,67838f3e71616a9dcc042173,5,1,2,-1,49.9974639776247,0.0157658344990498,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,5,3,2,99999,0,99999,2,3,205,10,99999,99999,0,0,-99,9,0,1,1,8,99999,99999,-99,8,99999,99999,99999,99999,1,1,8,0,99999,0,99999,0,1,2,8,0,99999,0,99999,99999,9,1,1,-99,18,-99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,5,3,6,1,8,7,7,8,4,6,5,6,2,3,1,-99,99999,99999,0,99999,5,4,2,99999,0,1,1,0,1,0,0,0,1,0,0,,99999,5,6,10,8,99999,1,57,1,25,99999,7,0,99999,,0,,0,2,890,,99999,0
260206_1528,299,subjects,1,1,149,0,1,0,0,1,0,0,1,0,6043a1dc4c33ef37c64f0812,5,1,2,-1,57.5675675675676,0,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,0,8,99999,99999,-99,8,99999,99999,99999,99999,1,1,1,0,99999,0,99999,2,1,2,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,8,1,7,6,5,3,4,7,4,6,4,5,8,5,4,1,-99,99999,99999,1,99999,4,1,6,99999,1,1,0,0,0,0,0,0,1,0,0,,99999,5,1,9,8,99999,0,39,1,75,99999,7,0,99999,,0,,0,8,390,,99999,0
260206_1528,301,subjects,1,1,150,0,1,0,0,1,0,0,1,0,672c99775b51436252e1b231,5,1,2,-1,47.9486484548804,-0.005,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,525,10,1,1,99999,0,99999,-99,3,525,10,99999,99999,0,0,-99,9,0,2,0,7,99999,99999,-99,7,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,7,6,2,8,5,1,3,4,2,2,2,6,2,4,4,1,-99,99999,99999,0,99999,3,1,6,99999,1,1,1,0,1,0,0,0,1,0,0,,99999,6,3,5,7,99999,0,38,5,75,99999,6,0,99999,,0,,0,6,205,"great study, i will love to do more of the study.",99999,0
